id,log_recommends
692,1.537445
693,3.312235
701,1.141837
702,1.186951
710,0.861339
713,0.501274
714,1.271228
716,1.267409
717,1.627983
718,1.029409
719,2.243095
720,1.7014
721,3.562409
722,4.130782
723,0.960997
724,1.750268
726,1.903454
727,3.444637
728,1.691226
730,1.65392
731,1.170628
732,1.539283
733,1.299939
734,1.679703
737,1.673223
738,1.71453
739,2.525656
740,1.371126
741,1.524951
742,2.401891
743,1.54242
745,1.528346
747,3.660013
748,1.363689
749,3.491112
752,1.014269
753,1.704855
755,1.894022
756,1.528532
758,1.302451
759,1.282908
762,1.738385
763,1.574477
764,1.629889
765,1.882825
766,3.339755
767,1.705986
768,1.807012
770,0.0
771,1.325942
772,3.308362
773,1.508563
774,3.689008
775,3.749767
776,1.224802
777,1.313726
778,3.001214
780,2.375359
781,0.922592
783,1.358285
785,1.969623
786,2.859552
787,1.618586
788,1.502052
791,1.396633
793,2.247584
796,1.537864
799,2.373417
801,2.276359
803,2.135922
804,2.857489
805,1.395114
806,2.345981
808,2.372777
809,1.954419
810,1.788593
813,10.859019
814,2.707412
816,2.977204
817,1.86355
818,2.089589
821,3.809754
823,2.148916
824,2.63493
825,1.529526
830,1.309893
831,2.845187
832,2.666043
833,1.368466
834,1.821627
835,1.778563
837,1.476049
838,1.730375
839,1.537688
840,1.548612
841,1.693126
844,3.002038
845,1.612366
848,1.262165
854,2.31169
855,0.6412
863,1.210613
864,2.976756
865,1.551085
867,1.324109
868,3.12994
869,1.697647
870,2.542748
873,2.226822
876,2.786708
877,1.672821
879,1.576174
882,1.918257
887,3.060196
890,1.370097
893,1.767103
894,1.422003
896,1.584602
897,1.501624
898,1.686591
899,2.699578
901,1.118868
902,1.512059
903,2.084862
904,1.477901
908,1.44832
911,2.415215
913,2.00622
914,1.478896
915,1.177863
916,1.4078
917,1.842041
919,1.610758
920,1.654265
921,1.509436
922,2.306205
923,1.399167
926,1.646327
927,1.455896
928,1.991057
929,1.249712
930,1.671087
932,2.229913
934,1.821146
935,2.057023
937,1.429578
939,1.846902
940,1.596549
941,2.866246
942,3.195594
943,2.004194
946,2.940648
947,1.539434
948,1.762922
950,1.353187
953,1.759348
955,1.450958
956,1.494173
957,1.116841
958,1.119328
959,1.420355
961,2.069281
964,1.568064
965,1.315034
966,1.353655
968,1.357994
970,1.603614
973,2.290437
974,1.791673
976,1.429085
977,1.419934
979,1.161316
980,1.370368
981,1.86476
984,1.488747
985,1.579417
986,1.715044
988,7.915172
989,1.831517
990,1.396218
991,1.628323
994,6.416042
995,6.297756
996,1.603046
997,1.570101
1004,1.425753
1005,5.272577
1007,1.389693
1009,6.169002
1011,3.078485
1013,1.61881
1014,1.757553
1015,3.342538
1016,3.358795
1017,7.504575
1020,5.418056
1023,1.290289
1024,1.663326
1025,1.861918
1026,2.4099
1027,1.247308
1029,1.714769
1031,1.660749
1033,1.431141
1034,1.745358
1035,1.755253
1038,1.216926
1039,1.808442
1040,1.347298
1041,2.710311
1043,2.160166
1044,1.410935
1045,2.212773
1047,2.706182
1049,1.435111
1052,1.548846
1053,1.230638
1055,1.682705
1056,2.833704
1059,1.4596
1063,1.507795
1065,2.112156
1067,1.507445
1068,2.056837
1069,2.362432
1070,1.911127
1071,1.730647
1072,1.8933
1073,1.949168
1079,2.525951
1081,1.825525
1082,2.00394
1084,1.785348
1086,2.143912
1087,1.675773
1089,1.573455
1098,1.162691
1102,1.445825
1105,1.722173
1108,1.518639
1112,1.117197
1114,1.642948
1116,1.268492
1117,1.587724
1118,1.459728
1119,2.081691
1120,0.716
1124,1.608656
1125,1.884324
1126,1.420577
1132,1.611224
1133,2.18795
1134,1.878201
1137,1.602456
1138,0.979845
1142,1.369644
1143,2.20172
1144,1.652499
1148,1.686754
1149,1.547405
1151,2.098002
1152,2.323271
1155,2.625606
1156,1.072848
1158,1.592
1159,2.577605
1162,1.35865
1163,1.958138
1166,1.982996
1168,2.91586
1169,1.913242
1170,3.064628
1173,3.601377
1178,3.008189
1179,1.638576
1180,1.919258
1182,2.087929
1183,1.796276
1184,1.83054
1185,1.701353
1187,1.834573
1188,2.322216
1189,1.880255
1190,1.862299
1192,1.64765
1194,1.6385
1195,2.505505
1196,1.627592
1197,1.823079
1199,1.98679
1210,1.456037
1211,2.56142
1215,1.825423
1219,2.26606
1220,1.880582
1222,1.592885
1225,1.283604
1226,2.639675
1233,1.557487
1234,2.10027
1235,1.453425
1236,1.476197
1237,0.452608
1239,1.96806
1241,2.604765
1242,1.243249
1243,1.380108
1245,1.847066
1246,1.537067
1247,1.547145
1248,1.635671
1251,2.851646
1253,1.720201
1255,2.043852
1256,1.962683
1257,1.665248
1258,2.962326
1259,1.88046
1261,1.564569
1262,1.580648
1263,2.753385
1265,1.353856
1266,1.598955
1267,2.214254
1270,2.278115
1271,1.716951
1272,1.804422
1273,1.93723
1274,2.879275
1275,2.254478
1288,1.82941
1290,2.462504
1291,2.309548
1292,2.720847
1293,1.607889
1295,2.265479
1296,3.46944
1297,2.724079
1298,3.631755
1299,1.859966
1302,1.895222
1303,3.673965
1305,2.233567
1308,2.696071
1311,3.283205
1312,2.267534
1313,1.967199
1314,2.054188
1315,3.743438
1316,2.148111
1319,1.931077
1323,2.003794
1324,1.897911
1325,1.601179
1327,2.763005
1328,3.163498
1332,2.904245
1336,2.405103
1337,1.181152
1339,1.514952
1340,2.308995
1341,1.98637
1344,2.586576
1349,1.518433
1352,2.201066
1353,1.561175
1354,1.291045
1355,1.78358
1356,1.598621
1357,1.181244
1358,1.385994
1360,1.213055
1362,2.263771
1373,1.908823
1375,1.502378
1384,1.622699
1386,1.837392
1389,1.885671
1390,4.670739
1391,1.344184
1392,1.196386
1395,5.128771
1396,1.335556
1399,1.955698
1404,1.702805
1405,1.696527
1406,3.180148
1408,2.989034
1411,2.725645
1413,1.834818
1416,1.661677
1418,2.626536
1419,4.88141
1424,1.960127
1428,1.87989
1429,0.859999
1430,1.770238
1433,1.544108
1434,1.344496
1438,0.921608
1439,2.22018
1440,1.899006
1443,1.727329
1444,1.058162
1445,2.814936
1446,2.211713
1447,1.509678
1449,1.067943
1451,1.568719
1454,1.774662
1456,2.084394
1458,3.555908
1460,2.242606
1462,2.025498
1468,2.46932
1469,1.599213
1472,0.967765
1476,1.960265
1479,2.469589
1483,2.456414
1484,3.011001
1485,2.675618
1486,2.360904
1487,1.981125
1488,3.228174
1490,1.66242
1492,2.149949
1495,3.094145
1496,2.270434
1497,3.245356
1498,2.020138
1499,1.55178
1500,5.989385
1501,1.81868
1503,2.46234
1504,1.874245
1505,1.308064
1506,1.375065
1507,6.183613
1508,2.515186
1512,1.522017
1513,1.378244
1516,1.636026
1518,2.763945
1519,1.409346
1520,1.518157
1521,2.433115
1522,1.444708
1525,1.539637
1528,1.902665
1529,2.674357
1531,1.627739
1532,3.339913
1537,2.56054
1539,2.59744
1542,1.672963
1543,1.722704
1545,1.722043
1546,3.554636
1547,3.328221
1548,2.133265
1550,1.756156
1551,1.856865
1553,1.980302
1554,1.867103
1555,2.848644
1556,2.719461
1558,2.766678
1559,1.926887
1560,1.902417
1562,1.509295
1568,2.892279
1571,3.917121
1572,2.935596
1575,1.850056
1577,3.144314
1581,6.536072
1585,1.389792
1586,1.348902
1590,1.992464
1593,2.217986
1596,1.892993
1598,1.475442
1599,2.859075
1600,2.087486
1601,2.682605
1602,1.551871
1603,1.876095
1604,3.3312
1605,2.037068
1607,3.243402
1608,3.014248
1612,2.818533
1618,4.455544
1620,1.731493
1621,2.490115
1622,2.959474
1624,1.33018
1625,1.767783
1626,2.031447
1627,4.58628
1628,2.641618
1632,6.219492
1640,3.285293
1641,3.565612
1644,7.087999
1649,3.36908
1652,0.581405
1655,1.323032
1662,1.454229
1671,2.314152
1672,1.662363
1679,1.237778
1681,1.163235
1686,2.393522
1687,2.262178
1692,2.241596
1693,2.235901
1695,1.554396
1696,1.519639
1697,1.952819
1701,2.030843
1703,1.34574
1705,1.911623
1706,2.446395
1707,1.869557
1708,2.002988
1721,2.154422
1722,3.601313
1723,1.430753
1726,1.238109
1729,1.456212
1731,2.723098
1746,2.364119
1749,1.97506
1751,4.251594
1752,1.5515
1753,2.268753
1758,2.022052
1759,1.816015
1760,1.974577
1762,1.576065
1766,1.160939
1769,1.805476
1772,2.845768
1777,2.063062
1778,1.453617
1779,2.225029
1781,1.704508
1787,2.316112
1788,1.57189
1789,2.076293
1791,2.340492
1793,1.829082
1796,2.042433
1797,1.93501
1801,1.924723
1802,2.210771
1803,1.289752
1804,1.663035
1806,6.534118
1807,2.36903
1808,1.649512
1810,2.120627
1812,2.013871
1813,2.24812
1815,5.665902
1816,2.92757
1817,2.067645
1819,2.511263
1820,1.982938
1821,1.91104
1822,2.145745
1825,2.700806
1826,1.014285
1827,2.634667
1828,1.696089
1831,2.341713
1832,3.254276
1838,2.130943
1839,2.804519
1841,2.418251
1843,2.812031
1844,2.725848
1846,2.235583
1850,2.513936
1851,3.082825
1852,3.028096
1858,2.959724
1859,2.046665
1863,1.688507
1864,1.969177
1865,2.250632
1868,1.133557
1869,2.592826
1870,2.08503
1871,2.873055
1872,3.7585
1873,1.679872
1874,1.763949
1875,5.320963
1876,2.561483
1877,1.787979
1879,2.005856
1880,1.644307
1881,2.84168
1882,1.210183
1884,1.381765
1887,2.335478
1888,1.813243
1889,0.596984
1890,1.945381
1891,0.321612
1892,0.159498
1893,0.0
1894,1.795515
1895,1.580799
1897,1.583091
1899,1.741263
1900,2.515192
1904,2.979186
1906,1.779931
1907,1.973367
1909,4.881466
1910,3.431979
1911,2.258418
1913,1.740604
1915,5.883958
1919,2.013076
1920,2.428319
1921,2.386508
1925,3.091081
1926,2.61848
1927,1.527038
1937,0.958577
1939,2.934275
1945,1.498072
1954,0.869196
1959,1.16597
1960,2.951222
1962,1.284866
1964,1.699038
1965,1.81147
1967,0.975765
1972,1.471392
1974,0.61881
1975,2.426708
1976,2.263849
1977,1.190653
1978,1.848001
1979,1.734081
1980,2.565516
1981,1.776608
1982,2.172814
1983,1.396539
1986,1.36828
1987,1.303905
1988,1.739722
1989,1.539301
1990,1.923538
1991,3.87238
1994,1.512322
1997,2.059422
1999,1.001021
2000,1.747947
2001,2.254127
2002,2.510422
2003,2.361676
2004,1.509616
2007,1.460116
2008,1.409044
2013,1.936608
2016,1.755759
2017,1.879721
2018,0.723886
2019,1.740271
2020,1.402697
2027,1.960869
2029,2.238193
2032,1.633895
2034,1.807552
2037,1.965687
2038,1.618504
2039,3.244094
2043,2.734551
2047,1.884576
2048,2.235373
2049,1.793403
2061,1.185856
2062,1.715025
2063,1.698814
2064,2.407171
2066,1.78443
2068,1.970518
2069,2.167985
2071,1.622506
2072,1.313483
2076,1.811195
2077,4.838865
2079,1.931477
2080,1.385998
2081,1.991195
2082,1.403809
2083,3.038585
2084,2.271472
2086,1.031355
2087,1.153218
2088,1.350549
2095,1.346188
2096,2.018058
2099,5.884303
2100,1.760911
2101,1.685991
2102,1.616756
2103,4.058502
2105,2.159106
2106,1.750855
2109,1.411026
2110,2.197673
2111,1.616878
2113,1.845806
2114,1.902286
2115,2.195561
2117,1.623807
2118,2.24776
2119,2.005131
2120,1.81906
2121,1.996867
2122,0.978649
2123,3.162224
2124,1.942354
2125,1.965372
2126,1.975375
2127,1.870035
2128,3.35583
2129,1.449025
2130,1.651271
2131,1.829407
2133,3.627561
2134,1.928526
2135,1.54701
2136,3.171443
2137,2.952529
2138,2.524494
2139,2.181429
2141,1.320999
2143,3.0098
2144,2.981472
2145,2.152974
2146,2.041182
2147,1.817278
2148,2.61613
2149,2.168683
2151,1.788411
2153,2.017178
2154,2.115394
2156,2.305623
2158,1.371301
2160,6.522845
2162,1.856681
2167,1.6796
2169,1.853727
2170,1.643887
2172,4.116811
2173,2.74484
2174,1.97721
2175,3.964427
2177,3.887798
2178,3.730193
2179,1.538585
2184,7.724515
2185,1.391338
2186,2.066141
2193,2.667568
2194,3.236513
2196,1.493887
2199,2.164325
2200,2.319199
2202,2.875118
2203,1.810481
2204,3.912597
2205,1.688056
2206,4.161862
2207,2.726766
2210,2.337106
2212,2.395439
2213,1.935234
2215,2.201819
2216,1.32222
2217,3.795604
2220,1.798319
2221,2.805155
2222,2.428446
2223,1.457186
2226,1.941712
2228,1.613348
2230,1.965005
2232,2.011222
2233,2.627613
2234,1.236511
2236,1.739217
2240,1.906836
2241,3.300026
2247,3.609969
2252,1.468386
2258,7.401547
2264,2.42518
2265,3.284477
2269,1.596615
2270,2.834629
2274,2.571683
2280,2.585326
2281,2.343273
2282,2.256294
2283,2.563605
2285,1.595954
2286,1.42453
2288,2.753002
2294,2.084995
2296,2.764103
2299,1.46991
2302,2.041285
2303,2.465021
2305,1.675028
2308,1.526407
2309,1.75763
2311,1.760904
2312,1.547197
2314,1.981104
2315,1.294212
2316,1.737334
2318,2.614388
2319,0.0
2320,2.11031
2321,1.784959
2322,1.600124
2328,0.0
2338,1.187099
2339,2.391821
2340,0.964628
2343,1.672275
2344,1.636388
2346,2.089985
2347,1.467364
2348,2.224179
2349,2.898114
2350,1.614592
2354,1.329436
2355,1.177262
2356,1.476585
2358,1.991555
2359,1.75973
2360,2.143289
2361,1.672614
2362,3.368542
2363,1.830823
2364,2.288095
2365,3.668867
2366,2.122629
2367,2.676337
2368,2.695653
2370,1.666385
2371,1.579417
2372,2.334054
2375,2.063187
2376,1.71664
2381,2.222868
2382,1.612441
2387,3.848667
2389,1.733763
2390,1.572568
2391,4.738856
2392,3.079616
2407,5.247598
2413,2.787817
2415,2.613402
2419,2.489985
2422,2.63271
2423,0.678212
2426,0.744934
2430,2.622655
2432,1.754084
2433,1.725116
2436,2.457801
2437,1.604249
2438,1.675952
2439,1.898159
2441,1.642105
2444,1.86027
2445,1.693898
2446,1.612565
2447,1.470822
2448,2.405033
2449,1.705589
2451,1.76711
2452,1.528232
2453,1.600851
2454,1.618587
2456,2.371316
2458,2.296623
2459,2.047572
2460,2.668261
2461,1.555543
2462,2.958702
2463,1.429858
2464,2.990208
2466,1.51605
2467,1.535585
2468,2.333112
2471,2.196194
2472,1.490924
2473,1.525432
2474,1.024279
2476,1.50227
2478,1.461585
2479,1.633195
2480,1.738534
2481,3.124156
2482,1.46288
2484,1.243944
2486,2.578946
2487,1.726321
2488,2.167528
2489,1.164928
2490,1.936983
2492,1.872416
2495,1.513505
2499,1.941393
2500,1.45419
2502,1.130409
2503,2.170196
2506,1.598519
2507,2.465076
2508,1.603062
2511,1.435376
2513,1.524707
2516,1.718602
2517,1.484044
2518,1.496164
2519,1.467063
2520,2.591103
2521,1.251917
2522,0.863882
2524,2.558726
2525,2.705343
2528,2.122431
2529,1.196129
2530,1.988047
2532,2.057841
2533,1.557051
2535,2.364265
2536,1.598429
2537,2.384801
2538,2.048251
2539,2.572159
2540,2.02794
2544,1.145878
2546,2.363029
2547,3.455307
2548,1.563019
2549,1.65233
2550,3.022237
2551,1.814328
2552,1.95873
2553,1.466676
2554,2.397885
2555,1.546532
2556,1.278597
2559,2.738398
2561,1.972307
2562,1.96972
2567,1.836051
2568,1.78916
2569,1.564584
2571,2.344402
2572,1.866418
2574,1.603926
2575,1.740883
2576,1.633975
2577,2.166759
2578,1.235915
2579,1.427092
2580,3.184169
2583,1.798468
2587,2.177458
2588,2.422689
2591,1.804104
2594,2.042158
2599,2.699459
2601,1.469028
2603,0.840162
2605,1.305671
2607,1.393323
2610,1.126489
2611,2.798116
2613,1.768438
2615,1.452828
2616,1.776172
2617,1.585113
2618,4.325034
2620,1.599799
2621,1.32734
2622,1.71314
2623,1.453955
2625,2.412673
2627,2.21881
2628,2.340694
2629,1.398849
2630,2.110457
2632,2.082638
2635,1.622744
2636,1.513703
2638,1.946296
2642,1.245971
2643,1.860582
2644,1.404024
2645,3.174768
2646,1.460875
2648,2.153509
2649,1.975638
2651,2.205624
2653,0.0
2654,1.747168
2655,2.162839
2657,1.871688
2658,1.899674
2659,2.163371
2661,3.128623
2663,1.332471
2664,0.587561
2665,2.140202
2666,1.770973
2667,2.190374
2668,1.456267
2669,7.711544
2670,2.163823
2671,1.621448
2672,2.12004
2674,2.90403
2677,1.812132
2679,1.825621
2680,1.863299
2681,1.361169
2682,3.660922
2683,1.901229
2684,1.754088
2685,2.016207
2686,1.864267
2691,1.598643
2692,2.266521
2693,2.686983
2695,1.271521
2708,2.087291
2709,1.788539
2718,1.435923
2719,1.964822
2720,4.137124
2721,2.214046
2722,1.750788
2723,2.283305
2724,1.50352
2725,1.578197
2727,2.746819
2728,1.938371
2729,1.567101
2730,1.177661
2731,1.211553
2732,2.088102
2735,2.622585
2736,1.31018
2737,1.321072
2740,1.959021
2744,0.0
2745,1.62086
2748,0.298623
2749,0.700856
2754,1.107703
2761,1.632543
2763,1.539603
2766,1.217911
2774,2.676196
2775,1.339969
2780,2.739884
2785,2.127189
2786,2.285241
2790,1.618979
2792,1.655051
2802,1.590814
2815,1.635299
2816,1.13113
2817,2.509938
2821,2.96591
2828,1.910434
2830,2.060118
2833,1.604105
2835,3.005885
2836,2.93093
2837,2.544207
2838,3.122942
2839,5.541142
2842,3.282381
2843,2.845021
2845,1.330542
2846,2.594505
2847,1.618568
2848,4.963307
2849,2.520423
2851,2.688987
2852,4.422708
2854,1.660782
2855,5.268237
2856,4.353685
2857,1.524781
2858,2.125092
2859,1.633746
2861,2.754408
2862,1.486356
2863,2.763969
2865,1.559368
2866,1.629308
2868,1.544414
2871,3.865375
2874,1.963208
2876,1.658358
2877,2.021663
2882,2.792999
2883,2.177753
2884,2.187083
2885,1.617187
2886,2.116004
2887,2.163388
2888,2.555544
2889,2.053582
2890,2.300133
2891,1.533895
2892,1.998454
2893,2.047235
2894,1.45076
2895,1.619655
2896,1.752939
2897,1.502423
2898,1.641367
2899,1.386567
2900,0.840505
2901,2.60529
2902,1.86541
2904,1.721474
2908,1.267006
2910,1.242382
2913,0.941072
2914,0.749937
2915,1.225088
2925,0.76774
2926,1.910597
2929,1.288873
2932,1.919022
2934,1.941549
2935,1.721245
2936,2.377533
2937,2.436471
2939,1.625129
2940,1.480087
2941,2.220213
2944,2.308957
2946,1.977435
2948,2.468761
2949,3.021072
2950,1.64044
2951,2.856598
2955,2.698216
2957,1.934915
2958,1.102967
2959,1.637143
2960,1.793892
2962,2.385628
2964,1.58126
2966,1.165834
2967,1.541441
2968,1.576392
2970,1.690814
2973,1.374509
2974,2.453893
2987,1.468436
2988,3.81242
2989,1.90767
2990,3.204251
2994,1.294631
2995,1.687102
2998,1.879029
3002,0.974717
3007,2.647757
3008,2.793744
3009,1.64988
3015,1.985005
3017,1.93428
3019,1.710593
3024,1.731196
3026,1.349663
3031,1.244812
3036,1.548546
3038,1.832336
3040,1.528533
3045,1.451027
3051,1.550935
3053,1.687556
3054,2.485222
3057,2.109614
3061,1.983798
3064,1.765802
3066,2.687242
3077,2.06136
3088,0.786521
3097,2.330612
3100,2.071117
3101,1.390105
3102,1.606514
3105,2.292439
3108,1.765491
3110,1.863549
3113,2.083975
3114,1.893257
3115,2.106451
3116,0.723716
3119,2.614991
3121,2.251031
3126,2.115062
3128,2.081904
3129,1.436431
3130,1.243525
3133,2.246757
3134,1.791286
3136,1.526704
3138,1.85184
3139,2.11948
3143,10.859019
3144,1.87922
3145,1.501607
3146,1.25257
3148,1.715993
3149,2.713398
3151,1.295592
3153,2.598907
3154,5.277595
3155,4.626012
3158,1.853662
3159,1.639193
3160,2.76132
3162,2.760459
3163,1.858419
3164,2.756303
3166,2.670505
3167,1.712414
3168,1.762347
3169,1.684271
3170,1.329651
3171,3.359176
3172,1.657881
3174,1.869932
3179,1.852837
3180,1.635192
3181,1.852137
3182,1.661418
3183,1.664361
3184,1.634521
3185,1.380092
3186,1.755255
3187,3.377677
3188,1.576932
3189,1.244125
3191,1.289316
3192,1.431584
3195,0.763473
3198,1.021647
3199,0.605751
3200,0.0
3201,1.113975
3202,1.611591
3204,0.884393
3205,0.778907
3206,1.750496
3209,0.0
3213,1.205366
3230,1.518848
3232,2.03958
3233,3.273365
3234,3.376039
3238,2.764958
3239,2.525144
3240,2.225415
3241,1.57988
3242,2.041509
3243,1.579482
3244,1.597267
3245,2.940798
3247,1.798622
3248,1.951063
3249,1.891207
3250,3.226362
3251,1.529707
3252,3.310995
3253,3.332347
3254,1.516108
3255,2.978634
3258,2.256837
3259,3.07886
3262,1.432398
3263,1.634982
3264,6.588562
3271,3.595024
3278,1.892543
3279,3.426364
3280,1.397961
3281,1.807533
3282,1.402938
3289,2.07636
3291,2.271099
3292,2.663612
3302,2.982046
3305,3.137175
3306,3.077985
3315,3.28938
3316,1.529851
3317,1.851596
3318,2.315346
3319,2.069183
3320,3.590532
3321,2.201114
3324,1.438864
3327,1.735188
3328,2.06924
3329,2.156515
3330,3.369588
3331,1.754919
3333,1.230973
3334,2.811636
3335,5.576719
3339,2.142319
3342,4.32147
3343,1.613001
3344,1.783196
3345,1.167852
3346,2.891158
3348,4.798217
3349,5.662402
3350,2.864526
3351,2.550137
3356,2.918333
3357,1.694052
3359,1.310511
3360,1.318074
3362,2.287498
3363,1.296225
3364,1.011338
3365,2.342109
3366,3.702455
3367,2.106581
3370,2.516298
3373,2.008279
3374,2.203078
3376,1.913847
3380,1.369486
3381,1.611127
3382,2.153431
3384,2.198164
3385,3.450235
3386,1.546473
3387,1.7076
3389,1.419657
3392,2.357197
3395,2.174002
3398,2.159683
3400,1.297728
3401,4.436314
3403,1.706801
3405,1.885326
3414,2.17731
3415,1.950848
3416,2.223045
3417,2.551614
3418,1.866862
3422,2.445421
3426,2.171893
3427,1.47888
3428,4.25539
3429,2.142555
3432,1.724341
3433,1.771304
3434,2.05158
3435,1.431999
3436,3.018655
3440,2.352913
3444,2.006855
3446,1.803545
3449,2.044348
3462,1.979325
3465,1.89285
3468,2.306512
3470,2.224243
3472,1.451333
3477,1.994562
3478,2.489857
3479,2.152841
3480,2.208317
3481,2.125109
3482,2.589914
3483,1.676906
3484,1.173272
3485,1.333731
3486,2.249354
3488,1.866167
3489,1.724486
3490,2.732768
3491,1.698692
3492,1.750083
3493,2.244452
3495,1.205953
