id,log_recommends
2544,1.849759
2546,3.295499
2547,3.232211
2548,1.650182
2549,1.976173
2550,1.936926
2551,1.519662
2552,1.868368
2553,1.653369
2554,2.341781
2555,1.647222
2556,1.017295
2559,3.263447
2561,1.738652
2562,2.220464
2567,2.04379
2568,1.77837
2569,1.472105
2571,2.435942
2572,2.30617
2574,2.049637
2575,1.930637
2576,2.275285
2577,1.987577
2578,2.622802
2579,2.189912
2580,3.465224
2583,1.54121
2587,2.00777
2588,2.655899
2591,2.325875
2594,2.030207
2599,2.77604
2601,1.37179
2603,2.205726
2605,0.907238
2607,2.009077
2610,1.741782
2611,3.217114
2613,2.36506
2615,1.918376
2616,2.58874
2617,1.925652
2618,4.538619
2620,2.072339
2621,2.133507
2622,2.304077
2623,1.299382
2625,2.556212
2627,2.388784
2628,2.337366
2629,1.843305
2630,2.447298
2632,2.168296
2635,1.745382
2636,2.008705
2638,2.198057
2642,3.027889
2643,1.839363
2644,1.92058
2645,4.17248
2646,3.056131
2648,1.818282
2649,2.466069
2651,2.887134
2653,2.950499
2654,1.945532
2655,2.095084
2657,2.897543
2658,2.234945
2659,2.967191
2661,3.318487
2663,3.004043
2664,1.053608
2665,2.573596
2666,2.05377
2667,1.845886
2668,3.267607
2669,5.841267
2670,1.811719
2671,2.101738
2672,3.524549
2674,3.377334
2677,3.40736
2679,2.751241
2680,2.770464
2681,1.367904
2682,3.691801
2683,2.85819
2684,2.084403
2685,2.572858
2686,2.343515
2691,1.691752
2692,2.448382
2693,0.566984
2695,2.837217
2708,1.480916
2709,1.891483
2718,1.665682
2719,1.883032
2720,3.355415
2721,2.779626
2722,1.826376
2723,2.753116
2724,0.979876
2725,1.855487
2727,2.946508
2728,2.408798
2729,1.321113
2730,1.12189
2731,1.093264
2732,2.545584
2735,3.052695
2736,1.180414
2737,0.985944
2740,1.64765
2744,0.197283
2745,1.804532
2748,0.631403
2749,0.837112
2754,1.273704
2761,1.383253
2763,1.294123
2766,1.327145
2774,2.115481
2775,1.949735
2780,2.215999
2785,2.991332
2786,1.986482
2790,1.349578
2792,1.675682
2802,1.211653
2815,1.651829
2816,1.407114
2817,2.275237
2821,3.73358
2828,2.274999
2830,1.947566
2833,1.743275
2835,3.378613
2836,2.552042
2837,3.538594
2838,3.918984
2839,5.763412
2842,3.386361
2843,3.352052
2845,1.656736
2846,2.995427
2847,1.220681
2848,5.465696
2849,2.712793
2851,2.980504
2852,4.640579
2854,1.74216
2855,4.390392
2856,3.58286
2857,1.24201
2858,2.49214
2859,2.486004
2861,2.731054
2862,1.119981
2863,1.748141
2865,1.478426
2866,1.005491
2868,1.527948
2871,3.74091
2874,2.491439
2876,1.723226
2877,2.008422
2882,2.494017
2883,2.311663
2884,1.8226
2885,1.659343
2886,2.187693
2887,2.197685
2888,2.191126
2889,2.487818
2890,2.269697
2891,1.738388
2892,1.364152
2893,1.8359
2894,1.889351
2895,1.945606
2896,2.314142
2897,1.455022
2898,2.103883
2899,0.83754
2900,4.13533
2901,3.723368
2902,2.020454
2904,1.801296
2908,1.360565
2910,1.750676
2913,1.776075
2914,1.570519
2915,1.933997
2925,1.324482
2926,2.016192
2929,1.614351
2932,2.647644
2934,2.227167
2935,2.621871
2936,2.150253
2937,2.130857
2939,1.698133
2940,1.564756
2941,2.335274
2944,2.075086
2946,3.865637
2948,2.027236
2949,1.775552
2950,1.856926
2951,2.846114
2955,2.35078
2957,2.189507
2958,2.106896
2959,1.753499
2960,2.069371
2962,2.82437
2964,2.251355
2966,1.259857
2967,1.638903
2968,1.91575
2970,2.027729
2973,1.321206
2974,2.24463
2987,1.803923
2988,2.569729
2989,1.568611
2990,3.331615
2994,2.115115
2995,1.927139
2998,2.204252
3002,1.478205
3007,2.656641
3008,2.570082
3009,1.50674
3015,1.843353
3017,1.982123
3019,1.85215
3024,1.465094
3026,1.661442
3031,1.185905
3036,1.404564
3038,1.532715
3040,2.116117
3045,1.265157
3051,1.916075
3053,1.678025
3054,2.329583
3057,1.763493
3061,1.88392
3064,1.684866
3066,2.255402
3077,1.541831
3088,1.632215
3097,2.122761
3100,2.042431
3101,1.959116
3102,1.44138
3105,2.698227
3108,1.735103
3110,1.08178
3113,1.931754
3114,2.128912
3115,2.309599
3116,1.962085
3119,3.032961
3121,2.140227
3126,1.628507
3128,1.831426
3129,2.25665
3130,1.634028
3133,2.576243
3134,1.475425
3136,2.38558
3138,1.969275
3139,2.084131
3143,9.154217
3144,2.293584
3145,2.017671
3146,1.945683
3148,2.315608
3149,3.227462
3151,1.329228
3153,2.966089
3154,5.180885
3155,4.97154
3158,2.476678
3159,2.116746
3160,2.159673
3162,3.64375
3163,2.141889
3164,2.654906
3166,2.646133
3167,1.349104
3168,1.928182
3169,1.855173
3170,1.2276
3171,3.22249
3172,2.039449
3174,2.436591
3179,2.633609
3180,1.935823
3181,2.899883
3182,1.695745
3183,1.33856
3184,1.225766
3185,1.867842
3186,2.178278
3187,2.235356
3188,2.373346
3189,1.381392
3191,1.675755
3192,2.016839
3195,0.961774
3198,1.336794
3199,1.058458
3200,0.429352
3201,1.133818
3202,1.514583
3204,0.388069
3205,1.123062
3206,2.606265
3209,0.0
3213,1.746508
3230,1.460316
3232,2.698753
3233,2.451804
3234,2.993357
3238,1.710123
3239,2.21028
3240,2.811904
3241,1.950064
3242,1.766046
3243,1.91576
3244,1.423462
3245,3.72102
3247,1.809792
3248,1.658
3249,1.957418
3250,3.366485
3251,1.347744
3252,3.852154
3253,2.947001
3254,1.210308
3255,3.65332
3258,1.939506
3259,1.926475
3262,1.718524
3263,1.160141
3264,6.120995
3271,4.20649
3278,1.599275
3279,3.336766
3280,1.051443
3281,1.403219
3282,1.206959
3289,2.021369
3291,1.658213
3292,2.904196
3302,2.370567
3305,2.895624
3306,2.708641
3315,3.309858
3316,1.883327
3317,1.872245
3318,2.195231
3319,2.58165
3320,2.955572
3321,3.197725
3324,1.65427
3327,1.636705
3328,2.437658
3329,2.606981
3330,2.930645
3331,1.227014
3333,1.305503
3334,2.535547
3335,5.417034
3339,1.9839
3342,4.218324
3343,1.074491
3344,1.879724
3345,1.785957
3346,2.75737
3348,5.172167
3349,5.200738
3350,3.632257
3351,2.746079
3356,2.814351
3357,1.599214
3359,1.525237
3360,1.831936
3362,1.830176
3363,1.604009
3364,1.76564
3365,1.698887
3366,3.903541
3367,1.367262
3370,2.947649
3373,1.347685
3374,2.479177
3376,1.32594
3380,1.418213
3381,1.60997
3382,2.577427
3384,2.29062
3385,3.114761
3386,0.63414
3387,1.340854
3389,1.40131
3392,2.698149
3395,2.717101
3398,1.962105
3400,1.69111
3401,4.774832
3403,1.626282
3405,2.138962
3414,3.621084
3415,1.696276
3416,3.143968
3417,2.271428
3418,1.767858
3422,1.995013
3426,3.213932
3427,1.725935
3428,4.785964
3429,1.875751
3432,1.744812
3433,2.041917
3434,2.177882
3435,1.305367
3436,1.985283
3440,2.926385
3444,2.295935
3446,2.172832
3449,2.599573
3462,0.824619
3465,1.314066
3468,1.625738
3470,1.769508
3472,1.440962
3477,2.724091
3478,2.013992
3479,2.202287
3480,2.013907
3481,1.799794
3482,2.15179
3483,1.489232
3484,0.733539
3485,1.236235
3486,1.483878
3488,2.623426
3489,2.102868
3490,2.204149
3491,1.991062
3492,1.701814
3493,1.892142
