id,log_recommends
459,2.124938
460,2.288913
461,1.780061
464,1.585175
466,1.934169
467,1.790288
470,2.521564
472,6.381943
474,1.553671
478,2.169276
480,3.769576
481,2.459059
482,2.282421
486,3.939412
487,5.405065
488,2.23715
489,3.647294
490,2.095936
491,1.455978
493,4.122869
494,3.993293
495,3.308178
496,3.507613
499,3.88916
500,6.923891
502,2.588645
503,4.717543
504,3.580179
505,2.174424
513,3.736304
514,2.669461
515,2.377498
516,2.241849
519,2.1004
521,1.891034
523,2.98384
525,4.784608
526,3.113846
529,1.686336
530,4.78045
531,2.453418
535,4.436885
536,2.436243
537,1.427818
540,4.071998
541,4.899022
542,1.723486
543,2.236278
546,3.94291
549,3.568362
557,1.675386
558,2.516389
559,2.278422
561,3.730696
565,1.980841
566,2.271926
567,2.765487
568,3.751856
572,2.694688
574,1.522584
576,2.258142
577,1.418833
579,1.598105
582,1.305421
583,1.282164
586,5.153236
587,2.001872
588,2.059838
589,1.632164
590,2.84874
591,1.618859
592,1.593379
593,3.269604
594,1.748842
595,1.775317
596,1.671671
599,1.796754
600,1.768085
601,2.866046
604,2.361793
605,1.911958
607,2.89297
610,1.553174
611,1.670618
614,2.486434
615,1.757959
617,1.396125
618,4.388442
620,1.412063
621,1.701099
624,3.087314
626,2.054032
630,1.466392
631,1.336158
633,1.38711
634,1.695175
635,1.664067
636,1.281328
637,1.501473
638,1.33209
640,0.992214
641,1.559466
642,1.558221
643,2.602139
644,2.640636
645,2.793936
646,2.404166
649,1.18548
650,1.452851
651,1.022616
652,1.456874
654,1.731011
659,1.314885
662,4.734567
663,2.3114
666,1.184164
668,1.991842
669,1.984575
670,2.640459
671,2.249899
673,2.653922
675,1.913753
679,3.153647
683,1.852924
687,3.132677
688,2.143773
692,1.47544
693,3.547839
701,1.019453
702,1.43634
710,0.576999
713,0.913267
714,1.16976
716,1.004195
717,2.001018
718,0.783277
719,2.224076
720,1.653689
721,3.478087
722,4.393957
723,1.265967
724,2.071404
726,1.465071
727,2.812926
728,1.641322
730,1.387302
731,0.889325
732,1.521393
733,1.432413
734,1.789855
737,1.581073
738,1.902674
739,2.112799
740,1.404651
741,1.531702
742,2.272272
743,1.427018
745,1.497795
747,4.055856
748,1.588367
749,3.242328
752,1.319474
753,1.752978
755,1.593585
756,1.592557
758,1.644359
759,1.234073
762,1.590289
763,1.230486
764,1.543869
765,1.497855
766,3.073954
767,1.436071
768,1.928662
770,0.0
771,1.414006
772,4.215196
773,1.772402
774,3.297491
775,3.925376
776,0.664163
777,1.355331
778,2.836231
780,2.877506
781,0.879389
783,1.344169
785,2.669878
786,2.982094
787,1.645664
788,1.527711
791,1.352425
793,2.383978
796,1.781432
799,2.479012
801,2.263718
803,1.638794
804,2.903385
805,1.143014
806,2.132532
808,2.284965
809,2.203841
810,1.563774
813,10.859019
814,2.36304
816,2.776772
817,1.742792
818,2.166739
821,3.002077
823,2.533491
824,2.7244
825,1.463832
830,1.412834
831,2.828606
832,2.404037
833,1.278795
834,2.099301
835,1.459027
837,1.486537
838,1.721356
839,1.657091
840,1.463842
841,1.8189
844,3.109354
845,1.393515
848,1.21339
854,2.445985
855,2.393744
863,0.457686
864,2.451468
865,1.434798
867,1.452856
868,3.581172
869,1.681724
870,2.892309
873,2.129785
876,2.496622
877,1.768651
879,1.839011
882,1.841548
887,3.064715
890,1.2976
893,1.650565
894,1.585199
896,1.651812
897,1.394081
898,1.627517
899,2.367842
901,1.389302
902,1.763208
903,1.936075
904,1.563923
908,1.442242
911,2.017046
913,1.874345
914,1.584151
915,1.070936
916,1.146097
917,1.933553
919,1.945098
920,1.669302
921,1.208147
922,2.095808
923,1.209168
926,2.065798
927,1.42522
928,1.789721
929,1.649035
930,1.486812
932,2.702265
934,1.739254
935,1.824207
937,1.489669
939,1.954963
940,1.577001
941,3.017436
942,3.255772
943,2.71846
946,3.003604
947,1.352063
948,1.761094
950,1.47571
953,1.783381
955,1.608393
956,1.541885
957,1.394763
958,1.099983
959,1.597379
961,2.02979
964,1.549429
965,1.35205
966,1.137615
968,1.35916
970,1.640993
973,2.213787
974,1.619769
976,1.43505
977,1.277287
979,1.084303
980,1.350886
981,1.272236
984,1.767713
985,1.422235
986,1.699438
988,7.974033
989,1.972352
990,0.973257
991,1.379343
994,6.314744
995,6.162256
996,1.580099
997,1.020094
1004,1.556807
1005,5.247274
1007,1.248247
1009,6.353144
1011,2.973418
1013,1.517315
1014,1.615646
1015,3.816838
1016,2.820336
1017,7.631205
1020,5.763576
1023,1.509877
1024,1.757802
1025,2.015794
1026,2.664001
1027,1.397722
1029,1.595342
1031,1.638185
1033,1.333917
1034,1.531116
1035,1.828931
1038,1.081105
1039,1.800949
1040,1.276217
1041,2.767056
1043,1.918239
1044,1.414124
1045,2.419474
1047,2.762338
1049,1.38328
1052,1.540943
1053,1.536729
1055,1.960916
1056,2.444538
1059,1.630504
1063,1.406746
1065,1.989858
1067,1.292565
1068,2.042702
1069,2.062032
1070,1.860601
1071,1.559044
1072,2.46844
1073,1.780118
1079,2.378278
1081,1.756769
1082,1.85658
1084,2.00667
1086,2.005833
1087,1.507711
1089,1.266092
1098,1.098779
1102,1.392718
1105,1.859903
1108,1.384519
1112,1.030621
1114,0.894212
1116,1.419635
1117,1.499892
1118,1.412998
1119,2.010717
1120,1.354836
1124,1.05582
1125,1.686218
1126,1.486785
1132,1.64335
1133,1.870825
1134,2.15088
1137,1.241241
1138,1.012726
1142,1.40967
1143,2.215622
1144,1.714475
1148,1.629991
1149,1.422788
1151,2.205853
1152,2.195941
1155,2.377154
1156,0.931594
1158,1.661619
1159,2.64914
1162,1.370673
1163,2.221411
1166,2.063406
1168,2.377511
1169,2.125832
1170,3.473828
1173,3.85284
1178,2.721984
1179,1.618114
1180,1.984658
1182,1.748326
1183,1.74301
1184,2.142256
1185,1.569314
1187,1.660235
1188,2.161041
1189,1.77636
1190,1.770153
1192,1.534809
1194,1.604419
1195,2.753508
1196,1.530786
1197,1.815997
1199,1.785758
1210,1.341999
1211,2.319469
1215,1.820015
1219,2.491011
1220,2.007685
1222,1.642981
1225,1.381727
1226,2.646335
1233,1.566506
1234,1.514888
1235,1.280098
1236,1.470764
1237,0.374222
1239,2.211735
1241,2.44332
1242,1.242484
1243,1.427299
1245,1.857038
1246,1.756399
1247,1.427592
1248,1.665808
1251,2.83053
1253,1.533129
1255,1.848301
1256,2.050927
1257,1.742752
1258,2.895196
1259,1.7646
1261,1.449021
1262,1.5199
1263,3.045444
1265,1.440865
1266,1.730316
1267,2.404497
1270,1.9212
1271,1.763949
1272,1.880028
1273,1.620029
1274,2.587902
1275,2.263929
1288,1.620314
1290,2.46253
1291,2.068239
1292,2.540684
1293,1.681749
1295,2.331037
1296,3.186461
1297,2.451572
1298,4.146788
1299,1.603238
1302,1.974583
1303,3.345492
1305,2.586226
1308,2.729284
1311,3.147878
1312,2.20955
1313,2.196459
1314,2.015754
1315,4.114997
1316,2.135859
1319,2.433958
1323,1.830974
1324,2.347486
1325,1.662712
1327,2.654013
1328,2.671507
1332,2.616891
1336,2.133931
1337,1.162691
1339,1.551937
1340,1.975034
1341,1.967595
1344,2.653055
1349,1.534505
1352,2.256478
1353,1.567109
1354,1.195736
1355,1.215887
1356,1.55046
1357,1.119577
1358,1.19653
1360,1.373329
1362,3.053926
1373,1.877812
1375,1.608972
1384,1.30544
1386,1.846451
1389,2.170546
1390,4.212209
1391,1.103364
1392,1.220549
1395,4.726834
1396,1.300529
1399,2.124866
1404,1.597004
1405,1.700599
1406,3.606205
1408,3.466095
1411,2.741563
1413,1.658269
1416,1.599147
1418,2.686131
1419,4.946613
1424,2.003743
1428,1.82515
1429,0.616159
1430,1.289394
1433,1.863789
1434,1.578506
1438,1.049942
1439,2.239895
1440,1.989076
1443,1.662206
1444,1.102952
1445,3.354521
1446,2.145428
1447,1.475886
1449,1.111399
1451,1.521569
1454,1.704767
1456,1.982136
1458,3.812632
1460,2.184111
1462,2.398612
1468,2.562854
1469,1.51105
1472,1.148804
1476,1.877772
1479,2.437869
1483,2.419485
1484,3.165388
1485,2.664404
1486,2.269136
1487,2.387652
1488,3.434022
1490,2.186929
1492,1.923334
1495,3.292492
1496,2.219022
1497,3.531949
1498,2.235791
1499,1.243669
1500,6.627918
1501,1.663178
1503,2.582962
1504,1.914346
1505,1.348162
1506,1.433714
1507,6.739487
1508,2.558665
1512,1.78314
1513,1.505694
1516,1.842565
1518,2.569276
1519,1.36974
1520,1.763376
1521,2.417691
1522,1.868427
1525,1.718578
1528,2.428968
1529,2.856269
1531,1.647515
1532,3.254639
1537,2.324736
1539,2.883014
1542,1.605594
1543,1.863728
1545,1.603473
1546,3.783688
1547,3.642422
1548,1.975453
1550,1.668664
1551,1.902666
1553,2.157261
1554,1.68852
1555,2.925679
1556,2.897249
1558,2.502134
1559,1.813881
1560,1.810757
1562,1.461532
1568,2.719024
1571,3.151119
1572,3.534568
1575,1.605155
1577,3.272038
1581,7.360646
1585,1.427254
1586,1.280913
1590,1.862133
1593,1.914975
1596,1.867148
1598,1.641031
1599,2.797503
1600,2.324355
1601,2.640083
1602,1.670487
1603,1.897759
1604,3.09291
1605,1.841004
1607,3.762954
1608,3.136402
1612,2.781533
1618,4.58876
1620,2.129602
1621,2.663372
1622,2.678709
1624,1.925518
1625,2.048534
1626,2.164332
1627,7.931211
1628,2.537423
1632,8.256776
1640,3.690982
1641,3.974075
1644,7.185776
1649,3.252923
1652,0.995605
1655,1.098781
1662,1.259902
1671,2.252578
1672,1.280589
1679,1.08174
1681,1.261154
1686,2.513485
1687,2.392486
1692,2.010968
1693,2.07209
1695,1.954816
1696,1.955328
1697,1.995138
1701,2.178797
1703,1.350998
1705,2.00698
1706,2.574446
1707,1.677672
1708,2.104556
1721,1.922436
1722,2.963332
1723,1.420519
1726,0.498215
1729,1.461112
1731,2.82314
1746,2.515032
1749,1.963913
1751,4.192758
1752,1.607835
1753,2.313607
1758,2.107457
1759,1.762728
1760,1.95585
1762,1.535339
1766,1.235593
1769,1.666777
1772,2.373974
1777,2.047927
1778,1.372552
1779,2.074371
1781,1.626186
1787,2.232125
1788,1.525677
1789,1.786218
1791,2.188327
1793,1.620922
1796,1.816577
1797,2.027609
1801,1.873034
1802,2.729297
1803,1.350445
1804,1.569366
1806,6.153156
1807,2.354416
1808,1.477782
1810,2.150052
1812,1.983994
1813,2.272729
1815,5.835742
1816,2.714249
1817,1.668436
1819,2.645603
1820,1.782423
1821,1.663477
1822,2.28274
1825,2.381421
1826,2.004405
1827,2.810391
1828,1.909715
1831,2.434627
1832,3.232199
1838,2.002108
1839,2.906379
1841,2.309288
1843,2.808559
1844,2.884755
1846,1.998334
1850,2.450785
1851,2.845973
1852,3.118987
1858,2.614951
1859,2.097757
1863,2.170747
1864,1.790971
1865,2.193125
1868,1.029534
1869,2.833364
1870,2.402056
1871,2.985363
1872,3.733983
1873,1.65215
1874,1.745946
1875,5.420055
1876,3.104103
1877,1.389307
1879,1.807126
1880,2.248313
1881,3.918198
1882,0.885347
1884,1.317228
1887,2.30716
1888,2.097722
1889,0.74514
1890,1.759436
1891,0.426334
1892,0.34976
1893,0.150073
1894,2.422404
1895,1.637465
1897,2.000897
1899,1.537867
1900,1.594644
1904,2.865681
1906,1.658512
1907,2.213699
1909,4.837449
1910,3.378269
1911,2.187564
1913,1.877976
1915,6.48842
1919,2.105875
1920,2.931405
1921,2.00804
1925,3.632203
1926,2.368033
1927,1.439159
1937,0.922485
1939,3.333618
1945,1.611235
1954,1.000196
1959,0.925717
1960,3.21169
1962,1.265933
1964,1.908769
1965,1.813769
1967,1.40206
1972,1.472181
1974,0.439472
1975,2.485084
1976,2.258159
1977,1.348916
1978,1.866819
1979,1.784759
1980,2.304392
1981,1.750577
1982,2.232003
1983,1.329058
1986,1.220765
1987,1.343205
1988,1.498774
1989,0.96278
1990,1.792755
1991,4.205512
1994,1.506669
1997,1.759774
1999,1.163957
2000,1.578077
2001,2.119928
2002,2.00669
2003,2.540447
2004,1.454838
2007,1.783083
2008,2.216309
2013,1.963352
2016,2.034244
2017,1.885776
2018,1.348752
2019,1.846385
2020,1.414018
2027,2.000408
2029,2.282224
2032,1.400715
2034,1.79899
2037,1.78512
2038,1.510616
2039,2.893369
2043,1.683734
2047,1.741751
2048,1.699271
2049,1.953678
2061,1.330124
2062,1.645388
2063,1.87883
2064,2.371581
2066,1.518643
2068,1.914365
2069,2.051518
2071,1.504519
2072,1.066249
2076,1.671261
2077,4.693385
2079,1.883149
2080,1.623274
2081,2.275941
2082,1.627851
2083,2.764776
2084,2.691235
2086,1.311481
2087,1.125764
2088,1.483945
2095,1.045766
2096,1.499365
2099,5.874033
2100,1.67438
2101,1.751099
2102,1.45147
2103,3.799844
2105,1.072488
2106,1.776011
2109,1.513913
2110,2.079903
2111,1.775974
2113,1.815776
2114,2.078863
2115,2.375874
2117,1.459866
2118,2.240041
2119,2.117442
2120,1.848323
2121,2.107068
2122,1.1661
2123,3.066355
2124,2.118433
2125,1.854556
2126,2.042812
2127,1.724465
2128,3.160625
2129,1.717412
2130,1.489977
2131,1.889625
2133,3.383643
2134,1.822877
2135,1.593478
2136,3.333675
2137,2.680891
2138,2.301553
2139,2.051364
2141,1.501054
2143,2.918826
2144,2.61369
2145,2.159837
2146,1.972155
2147,1.677073
2148,2.435519
2149,2.209652
2151,1.68617
2153,2.101575
2154,2.087522
2156,2.079163
2158,1.412693
2160,6.454354
2162,2.380495
2167,1.687933
2169,1.613007
2170,1.402509
2172,3.797761
2173,3.002863
2174,1.656248
2175,4.181415
2177,3.464571
2178,3.413606
2179,1.408125
2184,7.340639
2185,1.3733
2186,2.052436
2193,2.747928
2194,2.590042
2196,1.281639
2199,1.976472
2200,2.413679
2202,2.584825
2203,1.897231
2204,3.977935
2205,1.883556
2206,4.025393
2207,2.917967
2210,2.801033
2212,2.014936
2213,1.759612
2215,1.874024
2216,1.424006
2217,3.566263
2220,2.339761
2221,3.119303
2222,2.248273
2223,1.28526
2226,1.837202
2228,1.59393
2230,2.105198
2232,1.874879
2233,2.250189
2234,1.205637
2236,1.68374
2240,1.607127
2241,3.618452
2247,3.607446
2252,1.499796
2258,7.902376
2264,2.374202
2265,3.462858
2269,1.499447
2270,2.759022
2274,2.303288
2280,3.033185
2281,2.368034
2282,2.525841
2283,2.782871
2285,1.517944
2286,1.421834
2288,2.372093
2294,2.092682
2296,2.954287
2299,1.629255
2302,1.932547
2303,2.636111
2305,1.673214
2308,1.570721
2309,1.655503
2311,1.670282
2312,1.227691
2314,1.958756
2315,1.320146
2316,1.63206
2318,2.894657
2319,0.0
2320,1.982759
2321,1.881782
2322,1.615777
2328,0.0
2338,1.310973
2339,2.436481
2340,1.304995
2343,1.598771
2344,1.16436
2346,2.229135
2347,1.348382
2348,2.130437
2349,3.123051
2350,1.662332
2354,1.736852
2355,1.046718
2356,1.526083
2358,1.873594
2359,1.636779
2360,1.954614
2361,1.252767
2362,3.312445
2363,1.617184
2364,2.510632
2365,3.637463
2366,2.069472
2367,2.542189
2368,3.592479
2370,1.653598
2371,1.481569
2372,1.932982
2375,1.922039
2376,1.882408
2381,2.366611
2382,1.007399
2387,3.641097
2389,1.664463
2390,1.60877
2391,4.831472
2392,2.781008
2407,6.00843
2413,2.512341
2415,2.977585
2419,2.134566
2422,2.291644
2423,0.539982
2426,1.194394
2430,3.242173
2432,2.361016
2433,1.745463
2436,2.258709
2437,2.238182
2438,1.877912
2439,2.232854
2441,1.537753
2444,1.528945
2445,1.63433
2446,1.588029
2447,1.435266
2448,2.208132
2449,2.029161
2451,1.925431
2452,1.483568
2453,1.488643
2454,1.488916
2456,2.636295
2458,2.381974
2459,2.065166
2460,2.679236
2461,1.274154
2462,2.92869
2463,1.544708
2464,2.801724
2466,1.520071
2467,1.473061
2468,2.309072
2471,2.332363
2472,1.316793
2473,1.457716
2474,0.874061
2476,1.644237
2478,1.546578
2479,1.540012
2480,1.498451
2481,3.100733
2482,1.550719
2484,1.026604
2486,2.458713
2487,1.693235
2488,1.788148
2489,1.373215
2490,1.880551
2492,1.781495
2495,1.374744
2499,2.173383
2500,1.339847
2502,0.933602
2503,2.49465
2506,1.562974
2507,2.210061
2508,1.793324
2511,1.412464
2513,1.352363
2516,1.682714
2517,1.464987
2518,1.41512
2519,1.425055
2520,2.620621
2521,1.397663
2522,0.975443
2524,1.755374
2525,2.32839
2528,2.200286
2529,1.219801
2530,1.718758
2532,2.400204
2533,0.848673
2535,1.792346
2536,1.234807
2537,2.254304
2538,1.775889
2539,2.601522
2540,1.540222
2544,1.023047
2546,3.089152
2547,3.423533
2548,1.549562
2549,1.212668
2550,2.968794
2551,1.740633
2552,1.866806
2553,1.236849
2554,1.978335
2555,1.837165
2556,1.100432
2559,3.390154
2561,2.14437
2562,2.055765
2567,1.522215
2568,1.783122
2569,1.508471
2571,2.076645
2572,2.011094
2574,1.707028
2575,1.430849
2576,1.528598
2577,2.016701
2578,1.30577
2579,1.552207
2580,3.270581
2583,1.803581
2587,2.191117
2588,2.271377
2591,1.759452
2594,1.977614
2599,2.24409
2601,1.474632
2603,0.782194
2605,1.283641
2607,1.375409
2610,1.126708
2611,2.698021
2613,1.851992
2615,1.309901
2616,1.707082
2617,1.611882
2618,4.275226
2620,1.522418
2621,1.233589
2622,1.886634
2623,1.261544
2625,2.487229
2627,2.133452
2628,2.254555
2629,1.326966
2630,2.216208
2632,1.936166
2635,1.390376
2636,1.517798
2638,1.816616
2642,1.257909
2643,1.77932
2644,1.279976
2645,2.783234
2646,1.597355
2648,2.119195
2649,2.290063
2651,1.916739
2653,0.0
2654,2.076939
2655,2.824379
2657,1.850835
2658,2.010051
2659,2.336144
2661,3.000596
2663,1.30069
2664,0.745691
2665,2.450195
2666,1.89321
2667,2.028271
2668,1.104178
2669,7.143969
2670,2.14002
2671,1.604065
2672,2.076034
2674,1.939458
2677,2.051075
2679,1.819852
2680,1.860471
2681,1.477641
2682,4.175903
2683,1.760219
2684,1.757716
2685,2.055906
2686,1.846249
2691,1.730333
2692,2.18269
2693,2.059097
2695,1.999182
2708,1.887802
2709,1.971105
2718,1.651537
2719,1.906265
2720,4.955941
2721,1.972233
2722,1.631767
2723,2.366976
2724,1.402206
2725,1.623659
2727,2.525495
2728,1.718087
2729,1.570795
2730,1.121367
2731,1.05342
2732,2.548364
2735,2.523931
2736,1.308071
2737,1.659893
2740,2.881171
2744,0.0
2745,1.622503
2748,0.430375
2749,0.742926
2754,1.289471
2761,1.443091
2763,1.291145
2766,1.084265
2774,2.757568
2775,1.33113
2780,3.208654
2785,2.383256
2786,2.428798
2790,1.432502
2792,1.554115
2802,1.370498
2815,1.708789
2816,1.076707
2817,2.545515
2821,3.231139
2828,2.10124
2830,1.767071
2833,1.589363
2835,3.101745
2836,2.587135
2837,3.028288
2838,3.361497
2839,5.554557
2842,3.625044
2843,3.00224
2845,1.593815
2846,2.664
2847,1.600783
2848,4.810562
2849,2.313803
2851,2.70068
2852,4.393111
2854,1.609936
2855,4.467468
2856,4.477563
2857,1.435033
2858,2.116967
2859,1.962181
2861,2.980966
2862,1.529459
2863,2.581832
2865,1.403552
2866,1.600133
2868,1.930097
2871,3.880875
2874,2.046378
2876,1.745185
2877,1.699641
2882,2.416538
2883,2.057113
2884,1.864912
2885,1.634592
2886,2.235746
2887,1.982995
2888,2.807181
2889,2.240428
2890,2.367669
2891,1.913091
2892,1.857583
2893,2.063952
2894,1.407683
2895,1.614112
2896,1.635504
2897,1.425043
2898,1.659877
2899,1.268132
2900,0.870449
2901,2.720756
2902,1.987128
2904,1.591435
2908,1.142017
2910,1.322589
2913,1.11129
2914,0.889686
2915,1.236176
2925,0.689851
2926,2.122805
2929,1.151462
2932,1.882835
2934,1.933816
2935,1.657365
2936,2.378829
2937,2.537684
2939,1.477876
2940,1.400046
2941,2.315112
2944,2.281878
2946,2.142678
2948,2.656205
2949,3.045552
2950,1.608682
2951,2.813669
2955,2.466354
2957,1.929119
2958,1.256872
2959,1.748212
2960,1.993796
2962,2.43974
2964,1.702195
2966,1.256646
2967,1.005114
2968,1.293559
2970,1.673211
2973,1.19736
2974,2.204449
2987,1.475587
2988,3.739441
2989,1.347295
2990,3.159793
2994,1.373108
2995,1.33239
2998,1.934021
3002,1.807487
3007,2.830112
3008,3.068555
3009,1.558389
3015,1.9765
3017,2.298804
3019,1.771476
3024,1.585529
3026,1.083931
3031,1.127097
3036,1.299784
3038,1.709646
3040,1.449523
3045,1.672026
3051,1.536636
3053,1.725151
3054,2.516406
3057,2.002931
3061,2.244767
3064,1.53924
3066,2.862675
3077,1.878783
3088,1.035151
3097,2.288836
3100,2.105787
3101,1.489022
3102,1.660604
3105,2.217573
3108,1.78813
3110,1.93074
3113,2.363105
3114,2.013187
3115,2.111509
3116,1.058373
3119,2.705154
3121,2.108255
3126,2.047525
3128,2.001627
3129,1.41433
3130,1.747876
3133,2.287897
3134,2.026911
3136,1.646447
3138,2.042364
3139,1.893689
3143,10.859019
3144,1.811349
3145,1.46124
3146,1.26684
3148,1.454368
3149,2.546118
3151,1.15475
3153,2.615511
3154,5.13874
3155,4.935328
3158,1.804634
3159,1.89679
3160,2.651902
3162,2.832033
3163,1.803455
3164,2.751922
3166,2.508664
3167,1.520133
3168,1.781633
3169,1.656191
3170,1.274448
3171,3.118816
3172,1.643858
3174,1.867958
3179,1.836741
3180,1.736782
3181,1.99321
3182,1.486329
3183,1.730591
3184,1.624142
3185,1.530333
3186,1.857714
3187,3.824317
3188,1.808772
3189,1.31942
3191,1.277796
3192,1.491443
3195,0.255953
3198,1.114853
3199,0.037773
3200,0.0
3201,0.64766
3202,1.061882
3204,0.629275
3205,0.71396
3206,1.312833
3209,0.0
3213,1.318571
3230,1.548164
3232,1.85635
3233,3.301221
3234,3.605873
3238,2.491941
3239,2.468931
3240,2.348536
3241,1.427333
3242,2.0727
3243,2.104674
3244,2.092493
3245,3.052184
3247,1.796378
3248,2.456397
3249,2.282795
3250,3.122402
3251,1.492679
3252,3.300078
3253,3.195502
3254,1.416588
3255,3.021764
3258,2.321733
3259,2.565177
3262,2.017151
3263,1.726534
3264,6.774257
3271,3.565017
3278,1.799737
3279,3.887849
3280,1.205991
3281,1.566409
3282,1.550322
3289,1.964936
3291,2.462075
3292,2.923442
3302,2.553655
3305,2.912963
3306,2.513125
3315,3.391395
3316,1.350075
3317,1.685006
3318,2.297245
3319,2.011232
3320,3.745009
3321,2.179263
3324,1.423931
3327,1.752959
3328,1.872098
3329,2.388356
3330,3.284444
3331,1.521562
3333,1.232823
3334,3.178242
3335,5.558925
3339,2.05863
3342,4.081624
3343,1.533295
3344,1.601117
3345,1.262906
3346,2.867976
3348,5.119093
3349,5.570552
3350,2.917328
3351,2.584641
3356,2.707137
3357,1.601079
3359,1.210331
3360,1.412557
3362,2.259971
3363,1.338243
3364,0.83458
3365,2.153543
3366,3.965724
3367,2.182466
3370,2.326978
3373,1.924205
3374,2.496273
3376,1.948648
3380,1.440421
3381,1.738905
3382,1.699199
3384,2.034608
3385,3.185084
3386,1.596163
3387,1.91309
3389,1.53737
3392,2.184162
3395,2.222603
3398,1.903749
3400,1.071721
3401,4.313861
3403,1.637783
3405,1.939817
3414,1.863969
3415,1.93967
3416,1.683712
3417,2.923513
3418,1.821212
3422,2.59931
3426,2.253561
3427,1.533658
3428,4.932467
3429,2.164451
3432,1.805099
3433,1.848476
3434,2.518306
3435,1.578339
3436,3.014789
3440,2.312307
3444,2.302557
3446,1.887515
3449,1.980224
3462,2.042447
3465,1.620939
3468,1.97851
3470,2.425185
3472,1.400965
3477,1.759931
3478,2.46962
3479,2.3746
3480,2.099526
3481,2.143173
3482,3.289507
3483,1.423613
3484,1.712064
3485,1.288936
3486,1.53835
3488,2.027918
3489,1.615357
3490,2.74699
3491,1.621397
3492,1.940655
3493,2.248619
3495,1.246272
